-0.022515062	-0.011896831	-0.087494425	-0.0026498702	-0.056875642	0.049471717	0.0058094794	0.13941124	0.11022634	0.037309967	0.0009845024	-0.020934965	-0.0072243805	-0.06153187	-0.03199083	-0.13745688
-0.001652175	0.0062281024	-0.09323106	0.06892154	-0.09241918	-0.002325659	0.054267257	0.1604896	0.04927955	0.027276231	0.016797774	-0.044999946	0.004122111	-0.090501405	-0.026341025	-0.083042525
-0.014453779	-0.006122556	-0.017020848	-0.018730244	-0.07659272	-0.00074082724	0.0391424	0.16260779	-0.0031461557	0.10071286	0.037147462	-0.045166813	-0.008201179	-0.045449775	-0.006706831	-0.06322291
-0.02361872	-0.05048641	-0.10847107	0.033159327	-0.10615037	0.055817876	0.015277673	0.1762321	0.09264852	0.045597553	-0.0023875523	-0.08673293	-0.058031682	-0.08337538	-0.015592017	-0.11149683
-0.008198738	-0.0064234417	-0.048593566	0.039197426	-0.10177454	0.06046228	-0.03881768	0.15294507	0.035930164	0.006386681	0.021672225	-0.06262425	0.01262876	-0.044085223	-0.014254968	-0.05916468
-0.001957582	0.0115299225	-0.03054987	0.018129792	-0.061566725	0.042555854	-0.018540876	0.13399391	0.062386494	0.040473238	0.013237847	-0.05387344	-0.014005207	-0.0125340475	-0.035440426	-0.1291742
0.008406222	0.024489636	-0.1033893	0.019648073	-0.036455974	0.036419377	0.009402408	0.14175993	0.08146586	0.058263004	0.07329036	-0.017536603	-0.050940808	-0.13836478	-0.00511474	-0.13113403
-0.039793078	0.023125421	-0.085640036	0.011369868	-0.069155395	0.020133227	-0.057883516	0.16164343	0.08547653	0.082037546	-0.06405452	0.01942001	-0.064550586	-0.044494353	0.018893208	-0.08856746
-0.004212153	-0.065923	-0.004242615	0.082900435	-0.07066928	0.059795093	0.013519804	0.13897818	0.05194791	0.03243644	0.0966192	0.029743815	-0.0376999	-0.07255796	-0.01986886	-0.14252803
-0.02895494	-0.063218325	-0.019858701	0.010423419	-0.03571661	-0.020600906	0.011687465	0.18517092	-0.0044047344	0.09686456	0.00835456	-0.07488776	-0.08217979	-0.09425327	-0.024857672	-0.1056052
-0.03584922	-0.0196717	-0.020508014	0.006038977	-0.08269465	0.057193324	0.056238707	0.14977685	0.089830264	0.03439412	0.04618443	0.010214476	-0.023887696	-0.02284979	0.031896614	-0.064985484
-0.060070027	-0.020878362	-0.0839921	0.065269634	-0.07475516	0.07378848	-0.012430522	0.14073747	0.040421963	-0.021157645	-0.007544537	-0.058131658	-0.00048289902	-0.08356194	-0.041602395	-0.07344742
0.048169676	-0.05485528	0.0064238016	0.045408495	-0.05327121	0.11198374	0.09322584	0.09488924	0.06435826	-0.033054043	-0.009213008	-0.05878381	-0.023203693	-0.02260489	-0.011804891	-0.043071702
-0.0678285	-0.031132435	-0.10819074	-0.013183856	-0.038667206	0.14064778	-0.028019512	0.069878675	0.021917146	0.006547814	0.0064425524	0.043583836	0.07132181	-0.12052518	0.039695244	-0.08682385
-0.023328327	0.04883862	-0.021446323	0.012808036	-0.07833795	-0.039937593	0.027711565	0.16088825	0.032000724	0.065314166	-0.014097846	-0.021443618	-0.018027786	0.010408648	0.006927151	-0.049873345
-0.028649803	0.069164	-0.0022374222	0.09539145	-0.100713655	0.011081733	-0.017806424	0.0828543	0.03360302	0.0311215	0.06483679	0.008882294	0.015943507	-0.04211837	0.06584133	-0.030584259
0.027676014	0.06894447	0.006706114	0.08769721	-0.06902896	0.043302912	0.012422684	0.020646706	0.089656636	0.08657747	-0.0217938	0.04045409	-0.05526278	0.026467284	-0.03735446	-0.047257435
-0.0020407129	0.0023677303	-0.029023891	0.033966657	-0.04288501	0.09480179	0.0017067448	0.07384001	0.011534344	0.026021037	-0.016993297	-0.046242848	-0.0057574585	-0.05080566	-0.088374436	0.0002020935
0.0057606143	-0.06056795	0.03779187	-0.07885913	-0.07365054	0.110626854	0.011023973	0.16589555	0.062272888	0.05756179	-0.053937737	0.0057236175	0.033156954	-0.045250934	-0.0360103	-0.09997607
-0.018397762	-0.07187355	-0.0024093934	0.0010277508	-0.051373217	-0.010618087	0.034372937	-0.035467114	-0.049535863	-0.057576545	0.023420043	0.022980647	-0.03536493	-0.12832183	0.014546669	-0.059856594
-0.035187643	-0.01428947	-0.074263126	0.033756237	0.00229538	0.10258813	-0.030723762	0.06654857	0.008981992	0.0038805339	0.013910675	-0.028082859	-0.0466939	-0.14524996	-0.044591162	-0.07183152
0.054875534	-0.04304022	-0.09577015	0.029962191	-0.06751073	-0.044434324	0.040570363	0.0035407043	-0.030380202	0.06312932	0.007099961	-0.06147337	0.0058545866	0.01975131	-0.0144147165	-0.07864856
-0.0066122087	-0.09791168	0.034903664	-0.03531523	-0.083872505	-0.07586498	0.110419326	0.1544242	0.07270595	0.0073353094	-0.028999016	-0.08403975	-0.0056881728	-0.0077746334	-0.08591519	-0.03242758
0.007704994	-0.03738881	-0.051615804	-0.016176164	0.030139823	0.046291802	-0.09372565	0.11626753	-0.048093643	0.05729156	0.057783794	-0.011153863	0.09958773	-0.0030728523	0.05296862	-0.05269421
0.054238956	-0.0497672	-0.04707905	0.08429711	-0.037162084	0.037880134	0.046954583	0.1107713	0.0497719	0.014398851	-0.053338606	-0.02028819	-0.07922289	-0.060082506	-0.030635472	0.0076274215
0.017189948	-0.097512	-0.043837424	-0.108177595	0.08739098	-0.1085188	0.002835077	0.08712231	0.015606413	0.031124681	-0.002683832	0.01969718	-0.003759367	-0.09475619	-0.038546994	-0.019271076
-0.056574274	-0.024935098	-0.006341483	-0.02914806	-0.15619665	0.020359552	-0.041352186	0.21087866	0.09681893	0.03225165	-0.004173511	0.024662478	-0.033921607	0.081496075	-0.03981189	-0.08196276
-0.0602672	0.0051235193	-0.0752574	0.06418384	-0.08235084	0.07678698	-0.021391377	0.037533607	0.12862909	0.026703024	0.069962226	0.060498502	0.002930989	-0.007917118	-0.04346699	-0.048491117
-0.019527951	-0.051965952	-0.08683759	0.10255591	0.0026988215	0.04350016	-0.0010552229	0.18122971	0.03615137	0.061248954	-0.02067348	-0.05455918	-0.017109198	-0.037973184	0.110644035	-0.17358488
0.0007463699	0.052998275	-0.011472547	0.047178935	0.014451551	0.047029708	-0.018112263	0.06804765	0.016310567	0.067169204	-0.005610342	-0.08516052	-0.050219737	-0.06740568	0.0077850353	-0.02777902
0.043507926	-0.013914933	-0.021329239	0.032550637	-0.10341814	0.055280026	0.047599163	0.17790458	-0.06905686	0.07083877	0.045793664	0.079265825	0.021058176	-0.06870619	-0.0020260478	-0.093373895
0.017585563	0.012581173	-0.004545485	0.06934332	-0.066475384	0.09845496	-0.11304022	0.15140958	-0.049815513	0.051118225	0.04585727	-0.008818001	0.015478053	-0.073080525	-0.0292847	-0.08652332
0.087394014	-0.034477524	0.012219216	0.049244095	-0.06501243	-0.0006469009	-0.0091308355	0.09070694	0.017416144	0.014559676	0.027841063	0.0145615125	0.014362235	-0.004289894	0.006029163	-0.05544589
0.040055677	-0.05168689	-0.08201781	-0.11240877	-0.0172829	0.08968476	-0.03628349	0.10336638	-0.051710684	-0.13963968	0.05661358	-0.08032742	0.026529767	-0.028367681	0.049318817	-0.043196242
0.060852926	-0.07173859	-0.12710801	-0.005298362	0.08296363	0.009002029	-0.07526966	0.007749312	0.10661364	-0.037773643	0.07499879	-0.04462717	-0.08035384	-0.06222603	-0.104850456	-0.021446338
0.036770545	-0.06304893	0.02294633	0.023185337	-0.018430673	-0.016322188	0.07375658	0.058736306	0.13180031	0.034867514	0.068305366	-0.020972585	-0.0016665296	-0.03772597	0.04934143	0.025072929
-0.08766997	-0.04007569	0.006799022	-0.09652576	-0.09585099	0.07647105	-0.025179429	0.07976809	-0.0040763137	0.038808975	-0.021705033	0.029283129	0.0063492316	0.028951433	-0.09458476	-0.101617046
-0.010671161	0.0035194135	-0.03427199	0.036466002	-0.12966423	0.038822863	-0.0075883116	0.059247367	-0.027411252	0.04549289	0.053185523	-0.040219	-0.048387486	-0.052855425	0.009522351	-0.14392406
-0.06980304	0.013745236	-0.067793325	0.14510404	-0.009881282	0.036141794	0.015118818	0.008277464	0.01469605	0.082057774	-0.05311621	-0.16698138	-0.028950097	0.0325735	-0.030144453	-0.070632115
-0.019856552	0.014997048	-0.0024661922	-0.016334722	-0.03896347	-0.039312497	0.012106376	0.103412606	0.10534391	0.0046253097	-0.0047732494	-0.10662983	0.03387333	0.018886095	-0.007274261	-0.12121251
0.048217725	0.033489298	-0.055604085	0.098586105	-0.021400524	0.084213234	0.020754855	0.003585588	-0.06884309	-0.0014688654	0.05463391	-0.11625066	0.08860064	-0.14304452	0.021071311	-0.02957872
-0.053009562	-0.00314885	-0.056366492	-0.06265167	-0.09388818	-0.026079418	-0.0790046	0.06447122	0.022838896	0.032006953	-0.06646366	0.09158125	0.009288506	-0.09747861	-0.017404886	-0.05720175
0.04836852	0.110292815	0.01255779	0.07175149	1.4705391e-05	0.10246695	-0.02205521	0.17230657	-0.07383497	0.16063344	-0.031294387	0.028917834	0.07159268	-0.031191722	-0.057766188	-0.0826584
0.08271062	-0.119276516	0.060783435	0.10661018	-0.018022198	0.0051202327	-0.011199333	0.12516582	0.09612815	0.0802013	0.004862952	-0.044105314	0.15412152	-0.014994353	-0.00020186727	-0.015206851
-0.005234902	0.017253278	-0.06949556	0.08255092	0.06447293	-0.0065030833	0.061790023	0.10306829	0.04670822	-0.004828731	-0.015820798	0.016031336	-0.06450909	-0.008895586	-0.08761202	-0.002356083
0.057057045	-0.009508544	-0.06484625	0.05749102	-0.089181975	0.13470653	-0.04116307	0.13329516	0.02886819	-0.14279327	0.16013056	-0.010146853	0.052725628	-0.08594916	-0.0325085	0.02575054
0.100183696	-0.030795878	-0.057553038	-0.0092398785	-0.001461078	0.016710667	0.0428542	0.026711242	-0.13177066	0.13609494	0.01908312	-0.072601974	-0.035600156	0.06414814	0.05214014	0.026633373
0.03350393	-0.0032606109	-0.0033305224	0.10627288	-0.02116191	-0.005823689	0.017107265	0.111504875	0.12701212	-0.0039686183	0.062071808	-0.001669375	-0.07023213	-0.04157952	-0.005505529	-0.033873595
0.082415886	0.035517663	-0.032690026	-0.08863566	-0.0072616455	0.08343399	-0.03133549	0.23934595	0.020394264	0.0023843069	0.07608416	-0.021522788	-0.016004585	-0.0007207823	0.07114169	0.0128934225
0.03709683	-0.028112216	-0.040981606	-0.054331858	-0.021260375	-0.0053837043	0.004481413	0.0807052	0.018267239	-0.011204694	0.017665857	-0.007861017	0.04490777	0.09192561	-0.08983458	0.019425174
-0.040377725	-0.086302765	-0.10691013	-0.06830774	-0.103818595	0.10577862	0.046823546	0.108737715	-0.037138578	-0.003100264	0.053845216	0.006663123	0.005696932	0.012806251	-0.036543977	0.007020093
0.053133983	0.027850002	0.09627147	-0.09788019	-0.046591945	-0.07060099	0.028136965	0.0050284695	0.10651378	0.030514002	0.03279452	0.023672564	-0.081276074	-0.08844142	0.018739523	-0.07898866
-0.052039858	-0.043351162	0.009939678	0.052035403	0.05431412	-0.007528572	0.098379	0.1168701	0.03810527	-0.033160944	-0.060705125	-0.07689086	-0.06093003	-0.060524333	-0.09066623	0.012632353
0.026590748	-0.064498216	-0.034557167	-0.028129967	-0.028536312	-0.057507556	0.068015955	0.08283087	-0.009938788	0.0045204097	0.057254676	-0.093250275	-0.06432784	-0.07564266	-0.020501742	-0.07082443
0.06261853	0.018890291	0.0015279023	-0.09693521	0.027930882	0.028549498	0.043303847	0.06727362	0.04137863	-0.06843682	0.037708048	-0.09097355	-0.08011013	-0.0014391328	-0.010656802	-0.009753723
-0.08291648	0.10778081	-0.014343648	-0.047922168	-0.02007953	0.020619055	0.027708694	-0.06044616	-0.025920577	0.035319984	0.026013972	-0.01674945	0.064009845	-0.044129316	0.00103431	-0.106871195
-0.015429894	-0.0677371	-0.029990492	-0.047766212	-0.052815218	0.032970753	0.0515448	0.084304616	-0.05925403	0.09119565	0.032095034	0.08138664	0.09113053	-0.05452848	0.06280766	-0.02552099
-0.051815096	0.056777433	-0.07410316	-0.067690976	-0.007644344	0.03347022	-0.10081436	0.05499521	0.06210268	0.019076135	-0.05702964	-0.039354544	0.06228306	-0.026154058	0.015197799	-0.045579746
0.25906557	-0.103457935	0.074151605	0.09520923	-0.06877034	0.1643786	-0.11831664	-0.19561161	0.23165578	-0.14418317	0.15241304	-0.03338031	-0.08449905	0.023613198	-0.14948276	0.15966055
-0.011029046	-0.021905879	0.027086446	0.010765452	-0.06184106	-0.0510354	0.037295114	0.18354297	0.012751176	-0.013533041	0.039002903	-0.0329354	-0.03969333	0.015329552	-0.047021355	0.03126242
0.071787834	-0.08861605	-0.15682308	0.0142358225	-0.012778468	0.16279887	-0.10710164	0.2361647	0.015631996	-0.0690372	-0.076959886	0.0025984924	0.051862907	0.013737678	-0.018194161	-0.17538588
-0.019836485	0.059187636	-0.11973661	0.02504095	0.06623236	0.13450497	-0.0067921462	0.12589705	-0.063085645	0.091860645	-0.107367784	-0.13281696	0.0633038	-0.033538774	0.024631388	0.011429186
0.037520915	0.01073907	-0.051880624	0.027388336	-0.058540076	0.049152687	-0.008144031	-0.016652485	-0.032594714	0.16802587	0.07068084	-0.07388413	-0.0515477	-0.00027871042	-0.1207417	0.009863432
0.024275431	0.049816836	-0.11233255	0.020278264	0.0048172595	0.049292997	0.0068751345	-0.018377455	0.08574542	-0.14230984	-0.020994619	0.003188115	0.021142166	-0.008022099	0.035230767	-0.13300553
-0.06265021	0.057248756	-0.047557347	-0.049053293	-0.012306941	0.03418454	-0.014969253	0.07918609	0.14934519	-0.094600976	0.11593817	-0.03763643	-0.038432896	0.039615408	-0.06320006	-0.062090967
0.004297768	-0.006464101	0.030932346	-0.014609767	0.0014926555	-0.023526592	0.08137701	0.07283176	-0.035225157	-0.011065541	-0.07396437	-0.06166597	-0.037883602	-0.12719937	0.076095134	-0.009762369
-0.012242145	-0.045671433	-0.0790194	0.051201206	-0.046475593	0.15915498	-0.040161666	0.0073979734	-0.056556072	0.053452134	-0.02902292	-0.074401386	-0.14124365	0.0018522897	-0.000638702	0.013788044
-0.055799	-0.036498316	0.016670404	-0.02754173	-0.012895346	-0.01414659	-0.0115442695	0.14272681	0.08701387	-0.016311402	0.029076815	-0.030450204	-0.016376154	-0.09118041	0.00036505418	-0.12429711
0.016337326	-0.15550818	0.010114645	-0.0096594505	-0.045068007	-0.03812985	-0.022056073	0.0819543	0.09540417	-0.053301647	0.049421042	-0.047789693	-0.056692097	-0.049107756	-0.08635066	-0.075892396
0.059813216	-0.043852497	-0.02678823	-0.016693428	-0.055069778	-0.0055598817	0.007306605	-0.005517014	0.004835782	0.06819598	-0.031841196	0.08080126	-0.040164936	-0.040918022	0.012232616	-0.12183009
-0.03242754	-0.14448717	0.054575313	-0.04174265	-0.053983234	0.021760989	0.03359332	0.06742341	-0.04133927	-0.062811114	-0.054197565	0.1553305	0.11797469	0.041516073	0.029805547	-0.04461027
0.030672826	-0.0822439	-0.04699294	0.041255776	0.036186885	0.0721377	-0.019497203	0.025123376	-0.011933724	-0.03748481	0.01182418	0.034106456	0.004818282	-0.11786985	0.02058891	-0.20698327
-0.05231441	-0.06272408	0.0443867	0.053618688	0.055897485	-0.017825952	0.08981384	0.0591205	0.04898422	-0.064978	-0.029641574	-0.008154871	-0.003776117	-0.03502478	-0.008401962	-0.02138613
-0.1312455	0.02268969	-0.031247027	-0.04866294	-0.029311983	-0.0089206565	0.094944425	0.21700254	0.038017783	-0.007996502	0.07132648	0.020520154	-0.19909404	0.04253873	-0.13177864	-0.06603636
-0.034538135	-0.014312363	0.0078621935	-0.02817222	0.0427126	-0.020669043	-0.051753066	0.04000687	0.057716973	0.0020688926	-0.044960648	0.020244474	-0.07186211	-0.0037722043	-0.018579673	-0.103328146
-0.0024784352	-0.003535455	-0.005950624	-0.0719019	-0.029504133	0.06100813	-0.055518642	0.15348503	0.15002395	0.014940193	-0.010163764	-0.0051072217	-0.041219674	0.055088125	-0.004034307	0.11421396
0.05047085	0.027967645	-0.093037285	0.024364794	-0.011033051	-0.017940912	0.066663355	0.068822935	0.05233829	-0.004799771	-0.06315399	0.030217238	-0.030976595	0.0021346025	-0.012029698	-0.1854212
-0.014954384	-0.099776104	-0.09272208	0.0108936345	-0.05283917	0.031388637	-0.0072829896	0.045331847	-0.037249368	-0.05390229	-0.07617337	0.054212373	0.1358583	-0.037216213	0.059643447	-0.1174987
-0.02457857	0.05132953	-0.02630211	-0.052290913	-0.05224315	-0.015124219	0.035579957	-0.013464561	-0.0743073	0.1412293	-0.005298844	-0.1601003	0.03732443	-0.12268989	-0.065643124	0.014468032
0.12721671	0.08792102	-0.22122	0.124595165	0.098450035	0.20821115	-0.17095955	0.08557037	0.14552146	-0.044022504	-0.15734018	0.06080036	0.151569	0.00070609583	0.0834673	-0.051672373
-0.0055624708	0.08592917	0.071785614	0.0055345604	0.022477914	-0.07001594	0.070926584	0.061578203	-0.018030638	0.072032616	0.001856741	-0.07742122	-0.07087734	-0.028081467	-0.107234485	0.0057503493
-0.01756019	0.021363758	-0.038406886	-0.010670784	-0.035296068	-0.011767407	-0.08174986	0.070019685	0.028257566	-0.118875906	0.055863265	-0.13498978	-0.005420038	-0.15482622	-0.0989647	-0.044271406
0.045884505	0.012554279	0.014641018	-0.110001974	-0.070867166	0.06003699	-0.016196331	0.111605994	-0.09268955	-0.13748838	-0.099838026	-0.10340502	0.027231313	0.013992316	0.1331213	-0.035473727
-0.07470714	-0.07520952	0.008667929	-0.11035329	-0.036084633	-0.10597965	0.06071702	0.12032818	0.06299769	0.121935956	-0.06460828	0.05673857	-0.07302633	-0.086629525	-0.008250457	-0.071261786
0.009100151	0.02484517	-0.029178333	0.03341993	-0.0010110127	0.043954607	0.03912238	0.18886401	-0.035184674	0.044089425	0.008270592	-0.10114022	0.005973645	0.016355159	0.05562437	0.034266423
-0.044567406	0.025767164	-0.07761921	-0.063905805	-0.07524865	0.048740428	0.0055668373	0.10951772	0.024660347	0.123300396	0.12939958	0.03508359	0.0054478473	-0.10901643	0.049415942	-0.03195433
-0.04165979	-0.05961637	0.09036361	-0.020880733	-0.042338748	0.017317308	-0.038002215	0.0083741695	0.027366113	0.13142246	-0.0829972	-0.067186125	0.042820916	0.05486067	0.004225045	-0.03645213
-0.15885165	-0.055106092	0.118439116	-0.036544707	-0.13445823	-0.11896396	0.2189397	0.011218372	0.06766119	0.02787787	0.21865506	-0.01408748	-0.1984198	-0.044130854	-0.13036723	0.020580817
-0.03290785	0.0010136423	-0.082529336	-0.039127614	-0.042231634	-0.009761325	-0.0902851	0.046140783	0.09011489	0.14551198	0.099482074	0.02925529	-0.004868957	-0.14148565	-0.056151994	0.041580416
-0.06331298	0.0051712827	-0.03401168	-0.0022290247	-0.15698008	-0.0372558	0.060724244	-0.031894032	0.068622	0.104224816	-0.04081835	0.0643768	-0.03110455	-0.07117092	0.059570305	-0.025641074
0.0033126115	-0.013680048	0.06491998	0.071524724	0.003598526	0.08298036	0.050950605	0.15150349	0.030652475	-0.006261554	0.034340627	-0.15454684	-0.020079844	-0.020968115	0.11566599	-0.075883426
0.03823941	0.037197713	-0.022694346	0.026775707	-0.0023644841	0.021522202	0.21629435	0.07704063	0.012586042	0.074877545	0.05672438	-0.046613168	-0.08318831	0.08833589	-0.037917223	0.10889493
0.13539214	-0.08375989	-0.007253479	0.111686505	-0.20527232	0.059301097	-0.10306066	-0.04340777	-0.08196959	-0.02370514	0.019075803	-0.09588018	0.017249126	-0.018447824	0.020674072	-0.036384005
-0.06852209	-0.069800854	0.04195726	-0.004650841	-0.09208123	-0.018406749	0.018894529	-0.021710396	0.14279088	0.0030605567	-0.052587755	-0.03434787	-0.098215155	0.036138043	-0.011083123	-0.078260735
